PMID	Title	Authors	Citation	First Author	Journal/Book	Publication Year	Create Date	PMCID	NIHMS ID	DOI
23220958	Why orange Guaymas Basin Beggiatoa spp. are orange: single-filament-genome-enabled identification of an abundant octaheme cytochrome with hydroxylamine oxidase, hydrazine oxidase, and nitrite reductase activities	MacGregor BJ, Biddle JF, Siebert JR, Staunton E, Hegg EL, Matthysse AG, Teske A.	"Appl Environ Microbiol. 2013 Feb;79(4):1183-90. doi: 10.1128/AEM.02538-12. Epub 2012 Dec 7."	MacGregor BJ	Appl Environ Microbiol	2013	2012/12/11	PMC3568597		10.1128/AEM.02538-12
23209227	Genome sequence of Galbibacter marinum type strain ck-I2-15	Lai Q, Li C, Shao Z.	"J Bacteriol. 2012 Dec;194(24):6973. doi: 10.1128/JB.01852-12."	Lai Q	J Bacteriol	2012	2012/12/05	PMC3510550		10.1128/JB.01852-12
23197941	RNA-based assessment of diversity and composition of active archaeal communities in the German Bight	Wemheuer B, Wemheuer F, Daniel R.	"Archaea. 2012;2012:695826. doi: 10.1155/2012/695826. Epub 2012 Nov 12."	Wemheuer B	Archaea	2012	2012/12/01	PMC3502831		10.1155/2012/695826
23176456	Biogeochemistry and microbiology of microaerobic Fe(II) oxidation	Emerson D.	"Biochem Soc Trans. 2012 Dec 1;40(6):1211-6. doi: 10.1042/BST20120154."	Emerson D	Biochem Soc Trans	2012	2012/11/27			10.1042/BST20120154
23148094	Cauliform bacteria lacking phospholipids from an abyssal hydrothermal vent: proposal of Glycocaulis abyssi gen. nov., sp. nov., belonging to the family Hyphomonadaceae	Abraham WR, Lünsdorf H, Vancanneyt M, Smit J.	"Int J Syst Evol Microbiol. 2013 Jun;63(Pt 6):2207-2215. doi: 10.1099/ijs.0.047894-0. Epub 2012 Nov 12."	Abraham WR	Int J Syst Evol Microbiol	2013	2012/11/14			10.1099/ijs.0.047894-0
23132300	A complex picture of associations between two host mussels and symbiotic bacteria in the Northeast Atlantic	Rodrigues CF, Cunha MR, Génio L, Duperron S.	"Naturwissenschaften. 2013 Jan;100(1):21-31. doi: 10.1007/s00114-012-0985-2. Epub 2012 Nov 7."	Rodrigues CF	Naturwissenschaften	2013	2012/11/08			10.1007/s00114-012-0985-2
23104364	Palaeococcus pacificus sp. nov., an archaeon from deep-sea hydrothermal sediment	Zeng X, Zhang X, Jiang L, Alain K, Jebbar M, Shao Z.	"Int J Syst Evol Microbiol. 2013 Jun;63(Pt 6):2155-2159. doi: 10.1099/ijs.0.044487-0. Epub 2012 Oct 26."	Zeng X	Int J Syst Evol Microbiol	2013	2012/10/30			10.1099/ijs.0.044487-0
23045491	Complete genome sequence of the thermophilic, piezophilic, heterotrophic bacterium Marinitoga piezophila KA3	Lucas S, Han J, Lapidus A, Cheng JF, Goodwin LA, Pitluck S, Peters L, Mikhailova N, Teshima H, Detter JC, Han C, Tapia R, Land M, Hauser L, Kyrpides NC, Ivanova N, Pagani I, Vannier P, Oger P, Bartlett DH, Noll KM, Woyke T, Jebbar M.	"J Bacteriol. 2012 Nov;194(21):5974-5. doi: 10.1128/JB.01430-12."	Lucas S	J Bacteriol	2012	2012/10/10	PMC3486111		10.1128/JB.01430-12
23027979	Correlating microbial community profiles with geochemical data in highly stratified sediments from the Arctic Mid-Ocean Ridge	Jorgensen SL, Hannisdal B, Lanzén A, Baumberger T, Flesland K, Fonseca R, Ovreås L, Steen IH, Thorseth IH, Pedersen RB, Schleper C.	"Proc Natl Acad Sci U S A. 2012 Oct 16;109(42):E2846-55. doi: 10.1073/pnas.1207574109. Epub 2012 Oct 1."	Jorgensen SL	Proc Natl Acad Sci U S A	2012	2012/10/03	PMC3479504		10.1073/pnas.1207574109
23015773	The transcriptome of Bathymodiolus azoricus gill reveals expression of genes from endosymbionts and free-living deep-sea bacteria	Egas C, Pinheiro M, Gomes P, Barroso C, Bettencourt R.	"Mar Drugs. 2012 Aug;10(8):1765-1783. doi: 10.3390/md10081765. Epub 2012 Aug 20."	Egas C	Mar Drugs	2012	2012/09/28	PMC3447338		10.3390/md10081765
23006788	Microbial diversity of Loki's Castle black smokers at the Arctic Mid-Ocean Ridge	Jaeschke A, Jørgensen SL, Bernasconi SM, Pedersen RB, Thorseth IH, Früh-Green GL.	"Geobiology. 2012 Nov;10(6):548-61. doi: 10.1111/gbi.12009. Epub 2012 Sep 25."	Jaeschke A	Geobiology	2012	2012/09/26			10.1111/gbi.12009
23002089	When did decapods invade hydrothermal vents? Clues from the Western Pacific and Indian Oceans	Yang JS, Lu B, Chen DF, Yu YQ, Yang F, Nagasawa H, Tsuchida S, Fujiwara Y, Yang WJ.	"Mol Biol Evol. 2013 Feb;30(2):305-9. doi: 10.1093/molbev/mss224. Epub 2012 Sep 21."	Yang JS	Mol Biol Evol	2013	2012/09/25			10.1093/molbev/mss224
22970260	Sulfur metabolizing microbes dominate microbial communities in Andesite-hosted shallow-sea hydrothermal systems	Zhang Y, Zhao Z, Chen CT, Tang K, Su J, Jiao N.	"PLoS One. 2012;7(9):e44593. doi: 10.1371/journal.pone.0044593. Epub 2012 Sep 7."	Zhang Y	PLoS One	2012	2012/09/13	PMC3436782		10.1371/journal.pone.0044593
22887670	Complete genome sequence of the hyperthermophilic archaeon Thermococcus sp. strain CL1, isolated from a Paralvinella sp. polychaete worm collected from a hydrothermal vent	Jung JH, Holden JF, Seo DH, Park KH, Shin H, Ryu S, Lee JH, Park CS.	"J Bacteriol. 2012 Sep;194(17):4769-70. doi: 10.1128/JB.01016-12."	Jung JH	J Bacteriol	2012	2012/08/14	PMC3415475		10.1128/JB.01016-12
22843576	Complete genome sequence of the hyperthermophilic archaeon Pyrococcus sp. strain ST04, isolated from a deep-sea hydrothermal sulfide chimney on the Juan de Fuca Ridge	Jung JH, Lee JH, Holden JF, Seo DH, Shin H, Kim HY, Kim W, Ryu S, Park CS.	"J Bacteriol. 2012 Aug;194(16):4434-5. doi: 10.1128/JB.00824-12."	Jung JH	J Bacteriol	2012	2012/07/31	PMC3416228		10.1128/JB.00824-12
22796638	Novel molecular fossils of bacteria: insights into hydrothermal origin of life	Dai J.	"J Theor Biol. 2012 Oct 7;310:249-56. doi: 10.1016/j.jtbi.2012.06.041. Epub 2012 Jul 13."	Dai J	J Theor Biol	2012	2012/07/17			10.1016/j.jtbi.2012.06.041
22792208	Genetic connectivity between north and south Mid-Atlantic Ridge chemosynthetic bivalves and their symbionts	van der Heijden K, Petersen JM, Dubilier N, Borowski C.	"PLoS One. 2012;7(7):e39994. doi: 10.1371/journal.pone.0039994. Epub 2012 Jul 6."	van der Heijden K	PLoS One	2012	2012/07/14	PMC3391212		10.1371/journal.pone.0039994
22768359	Complete genome sequence of the thermophilic sulfate-reducing ocean bacterium Thermodesulfatator indicus type strain (CIR29812(T))	Anderson I, Saunders E, Lapidus A, Nolan M, Lucas S, Tice H, Del Rio TG, Cheng JF, Han C, Tapia R, Goodwin LA, Pitluck S, Liolios K, Mavromatis K, Pagani I, Ivanova N, Mikhailova N, Pati A, Chen A, Palaniappan K, Land M, Hauser L, Jeffries CD, Chang YJ, Brambilla EM, Rohde M, Spring S, Göker M, Detter JC, Woyke T, Bristow J, Eisen JA, Markowitz V, Hugenholtz P, Kyrpides NC, Klenk HP.	"Stand Genomic Sci. 2012 May 25;6(2):155-64. doi: 10.4056/sigs.2665915. Epub 2012 May 4."	Anderson I	Stand Genomic Sci	2012	2012/07/07	PMC3387792		10.4056/sigs.2665915
22701617	Expression and putative function of innate immunity genes under in situ conditions in the symbiotic hydrothermal vent tubeworm Ridgeia piscesae	Nyholm SV, Song P, Dang J, Bunce C, Girguis PR.	"PLoS One. 2012;7(6):e38267. doi: 10.1371/journal.pone.0038267. Epub 2012 Jun 11."	Nyholm SV	PLoS One	2012	2012/06/16	PMC3372519		10.1371/journal.pone.0038267
22695863	Genome-enabled transcriptomics reveals archaeal populations that drive nitrification in a deep-sea hydrothermal plume	Baker BJ, Lesniewski RA, Dick GJ.	"ISME J. 2012 Dec;6(12):2269-79. doi: 10.1038/ismej.2012.64. Epub 2012 Jun 14."	Baker BJ	ISME J	2012	2012/06/15	PMC3504958		10.1038/ismej.2012.64
22695860	The metatranscriptome of a deep-sea hydrothermal plume is dominated by water column methanotrophs and lithotrophs	Lesniewski RA, Jain S, Anantharaman K, Schloss PD, Dick GJ.	"ISME J. 2012 Dec;6(12):2257-68. doi: 10.1038/ismej.2012.63. Epub 2012 Jun 14."	Lesniewski RA	ISME J	2012	2012/06/15	PMC3504965		10.1038/ismej.2012.63
22675595	Complete genome sequence of the aerobic, heterotroph Marinithermus hydrothermalis type strain (T1(T)) from a deep-sea hydrothermal vent chimney	Copeland A, Gu W, Yasawong M, Lapidus A, Lucas S, Deshpande S, Pagani I, Tapia R, Cheng JF, Goodwin LA, Pitluck S, Liolios K, Ivanova N, Mavromatis K, Mikhailova N, Pati A, Chen A, Palaniappan K, Land M, Pan C, Brambilla EM, Rohde M, Tindall BJ, Sikorski J, Göker M, Detter JC, Bristow J, Eisen JA, Markowitz V, Hugenholtz P, Kyrpides NC, Klenk HP, Woyke T.	"Stand Genomic Sci. 2012 Mar 19;6(1):21-30. doi: 10.4056/sigs.2435521. Epub 2012 Mar 5."	Copeland A	Stand Genomic Sci	2012	2012/06/08	PMC3368408		10.4056/sigs.2435521
22675590	Complete genome sequence of the thermophilic sulfur-reducer Desulfurobacterium thermolithotrophum type strain (BSA(T)) from a deep-sea hydrothermal vent	Göker M, Daligault H, Mwirichia R, Lapidus A, Lucas S, Deshpande S, Pagani I, Tapia R, Cheng JF, Goodwin L, Pitluck S, Liolios K, Ivanova N, Mavromatis K, Mikhailova N, Pati A, Chen A, Palaniappan K, Han C, Land M, Hauser L, Pan C, Brambilla EM, Rohde M, Spring S, Sikorski J, Wirth R, Detter JC, Woyke T, Bristow J, Eisen JA, Markowitz V, Hugenholtz P, Kyrpides NC, Klenk HP.	"Stand Genomic Sci. 2011 Dec 31;5(3):407-15. doi: 10.4056/sigs.2465574. Epub 2011 Dec 30."	Göker M	Stand Genomic Sci	2011	2012/06/08	PMC3368423		10.4056/sigs.2465574
22526267	Thiofractor thiocaminus gen. nov., sp. nov., a novel hydrogen-oxidizing, sulfur-reducing epsilonproteobacterium isolated from a deep-sea hydrothermal vent chimney in the Nikko Seamount field of the northern Mariana Arc	Makita H, Nakagawa S, Miyazaki M, Nakamura K, Inagaki F, Takai K.	"Arch Microbiol. 2012 Sep;194(9):785-94. doi: 10.1007/s00203-012-0814-1. Epub 2012 Apr 22."	Makita H	Arch Microbiol	2012	2012/04/25			10.1007/s00203-012-0814-1
22509283	Finding a needle in the virus metagenome haystack--micro-metagenome analysis captures a snapshot of the diversity of a bacteriophage armoire	Ray J, Dondrup M, Modha S, Steen IH, Sandaa RA, Clokie M.	"PLoS One. 2012;7(4):e34238. doi: 10.1371/journal.pone.0034238. Epub 2012 Apr 11."	Ray J	PLoS One	2012	2012/04/18	PMC3324506		10.1371/journal.pone.0034238
22328671	Transcriptional response of the sulfur chemolithoautotroph Thiomicrospira crunogena to dissolved inorganic carbon limitation	Dobrinski KP, Enkemann SA, Yoder SJ, Haller E, Scott KM.	"J Bacteriol. 2012 Apr;194(8):2074-81. doi: 10.1128/JB.06504-11. Epub 2012 Feb 10."	Dobrinski KP	J Bacteriol	2012	2012/02/14	PMC3318485		10.1128/JB.06504-11
22307509	Galenea microaerophila gen. nov., sp. nov., a mesophilic, microaerophilic, chemosynthetic, thiosulfate-oxidizing bacterium isolated from a shallow-water hydrothermal vent	Giovannelli D, Grosche A, Starovoytov V, Yakimov M, Manini E, Vetriani C.	"Int J Syst Evol Microbiol. 2012 Dec;62(Pt 12):3060-3066. doi: 10.1099/ijs.0.040808-0. Epub 2012 Feb 3."	Giovannelli D	Int J Syst Evol Microbiol	2012	2012/02/07			10.1099/ijs.0.040808-0
22275098	Genome sequence of deep-sea manganese-oxidizing bacterium Marinobacter manganoxydans MnI7-9	Wang H, Li H, Shao Z, Liao S, Johnstone L, Rensing C, Wang G.	"J Bacteriol. 2012 Feb;194(4):899-900. doi: 10.1128/JB.06551-11."	Wang H	J Bacteriol	2012	2012/01/26	PMC3272940		10.1128/JB.06551-11
22268074	Parvibaculum hydrocarboniclasticum sp. nov., a mesophilic, alkane-oxidizing alphaproteobacterium isolated from a deep-sea hydrothermal vent on the East Pacific Rise	Rosario-Passapera R, Keddis R, Wong R, Lutz RA, Starovoytov V, Vetriani C.	"Int J Syst Evol Microbiol. 2012 Dec;62(Pt 12):2921-2926. doi: 10.1099/ijs.0.039594-0. Epub 2012 Jan 20."	Rosario-Passapera R	Int J Syst Evol Microbiol	2012	2012/01/24			10.1099/ijs.0.039594-0
22212657	Thermotomaculum hydrothermale gen. nov., sp. nov., a novel heterotrophic thermophile within the phylum Acidobacteria from a deep-sea hydrothermal vent chimney in the Southern Okinawa Trough	Izumi H, Nunoura T, Miyazaki M, Mino S, Toki T, Takai K, Sako Y, Sawabe T, Nakagawa S.	"Extremophiles. 2012 Mar;16(2):245-53. doi: 10.1007/s00792-011-0425-9. Epub 2012 Jan 3."	Izumi H	Extremophiles	2012	2012/01/04			10.1007/s00792-011-0425-9
22212659	Distribution and phylogenetic diversity of cbbM genes encoding RubisCO form II in a deep-sea hydrothermal field revealed by newly designed PCR primers	Kato S, Nakawake M, Ohkuma M, Yamagishi A.	"Extremophiles. 2012 Mar;16(2):277-83. doi: 10.1007/s00792-011-0428-6. Epub 2012 Jan 3."	Kato S	Extremophiles	2012	2012/01/04			10.1007/s00792-011-0428-6
22210205	Spatial distribution of viruses associated with planktonic and attached microbial communities in hydrothermal environments	Yoshida-Takashima Y, Nunoura T, Kazama H, Noguchi T, Inoue K, Akashi H, Yamanaka T, Toki T, Yamamoto M, Furushima Y, Ueno Y, Yamamoto H, Takai K.	"Appl Environ Microbiol. 2012 Mar;78(5):1311-20. doi: 10.1128/AEM.06491-11. Epub 2011 Dec 30."	Yoshida-Takashima Y	Appl Environ Microbiol	2012	2012/01/03	PMC3294471		10.1128/AEM.06491-11
22156430	Metatranscriptomic analysis of microbes in an Oceanfront deep-subsurface hot spring reveals novel small RNAs and type-specific tRNA degradation	Murakami S, Fujishima K, Tomita M, Kanai A.	"Appl Environ Microbiol. 2012 Feb;78(4):1015-22. doi: 10.1128/AEM.06811-11. Epub 2011 Dec 9."	Murakami S	Appl Environ Microbiol	2012	2011/12/14	PMC3272989		10.1128/AEM.06811-11
22140151	Phorcysia thermohydrogeniphila gen. nov., sp. nov., a thermophilic, chemolithoautotrophic, nitrate-ammonifying bacterium from a deep-sea hydrothermal vent	Pérez-Rodríguez I, Grosche A, Massenburg L, Starovoytov V, Lutz RA, Vetriani C.	"Int J Syst Evol Microbiol. 2012 Oct;62(Pt 10):2388-2394. doi: 10.1099/ijs.0.035642-0. Epub 2011 Dec 2."	Pérez-Rodríguez I	Int J Syst Evol Microbiol	2012	2011/12/06			10.1099/ijs.0.035642-0
22092920	Drivers of epsilonproteobacterial community composition in sulfidic caves and springs	Rossmassler K, Engel AS, Twing KI, Hanson TE, Campbell BJ.	"FEMS Microbiol Ecol. 2012 Feb;79(2):421-32. doi: 10.1111/j.1574-6941.2011.01231.x. Epub 2011 Nov 21."	Rossmassler K	FEMS Microbiol Ecol	2012	2011/11/19			10.1111/j.1574-6941.2011.01231.x
22034982	Conjugating effects of symbionts and environmental factors on gene expression in deep-sea hydrothermal vent mussels	Boutet I, Ripp R, Lecompte O, Dossat C, Corre E, Tanguy A, Lallier FH.	"BMC Genomics. 2011 Oct 28;12:530. doi: 10.1186/1471-2164-12-530."	Boutet I	BMC Genomics	2011	2011/11/01	PMC3218092		10.1186/1471-2164-12-530
22025614	Alternative spermidine biosynthetic route is critical for growth of Campylobacter jejuni and is the dominant polyamine pathway in human gut microbiota	Hanfrey CC, Pearson BM, Hazeldine S, Lee J, Gaskin DJ, Woster PM, Phillips MA, Michael AJ.	"J Biol Chem. 2011 Dec 16;286(50):43301-12. doi: 10.1074/jbc.M111.307835. Epub 2011 Oct 24."	Hanfrey CC	J Biol Chem	2011	2011/10/26	PMC3234850		10.1074/jbc.M111.307835
21966922	Gamma- and epsilonproteobacterial ectosymbionts of a shallow-water marine worm are related to deep-sea hydrothermal vent ectosymbionts	Ruehland C, Dubilier N.	"Environ Microbiol. 2010 Aug;12(8):2312-26. doi: 10.1111/j.1462-2920.2010.02256.x. Epub 2010 Jun 7."	Ruehland C	Environ Microbiol	2010	2011/10/05			10.1111/j.1462-2920.2010.02256.x
21914875	Complete genome analysis of Sulfobacillus acidophilus strain TPY, isolated from a hydrothermal vent in the Pacific Ocean	Li B, Chen Y, Liu Q, Hu S, Chen X.	"J Bacteriol. 2011 Oct;193(19):5555-6. doi: 10.1128/JB.05684-11."	Li B	J Bacteriol	2011	2011/09/15	PMC3187392		10.1128/JB.05684-11
21914870	Complete genome sequence of Thermococcus sp. strain 4557, a hyperthermophilic archaeon isolated from a deep-sea hydrothermal vent area	Wang X, Gao Z, Xu X, Ruan L.	"J Bacteriol. 2011 Oct;193(19):5544-5. doi: 10.1128/JB.05851-11."	Wang X	J Bacteriol	2011	2011/09/15	PMC3187469		10.1128/JB.05851-11
21899737	Mimivirus reveals Mre11/Rad50 fusion proteins with a sporadic distribution in eukaryotes, bacteria, viruses and plasmids	Yoshida T, Claverie JM, Ogata H.	"Virol J. 2011 Sep 7;8:427. doi: 10.1186/1743-422X-8-427."	Yoshida T	Virol J	2011	2011/09/09	PMC3175470		10.1186/1743-422X-8-427
21886865	Complete genome sequence of the hyperthermophilic chemolithoautotroph Pyrolobus fumarii type strain (1A)	Anderson I, Göker M, Nolan M, Lucas S, Hammon N, Deshpande S, Cheng JF, Tapia R, Han C, Goodwin L, Pitluck S, Huntemann M, Liolios K, Ivanova N, Pagani I, Mavromatis K, Ovchinikova G, Pati A, Chen A, Palaniappan K, Land M, Hauser L, Brambilla EM, Huber H, Yasawong M, Rohde M, Spring S, Abt B, Sikorski J, Wirth R, Detter JC, Woyke T, Bristow J, Eisen JA, Markowitz V, Hugenholtz P, Kyrpides NC, Klenk HP, Lapidus A.	"Stand Genomic Sci. 2011 Jul 1;4(3):381-92. doi: 10.4056/sigs.2014648."	Anderson I	Stand Genomic Sci	2011	2011/09/03	PMC3156397		10.4056/sigs.2014648
21764980	Hippea jasoniae sp. nov. and Hippea alviniae sp. nov., thermoacidophilic members of the class Deltaproteobacteria isolated from deep-sea hydrothermal vent deposits	Flores GE, Hunter RC, Liu Y, Mets A, Schouten S, Reysenbach AL.	"Int J Syst Evol Microbiol. 2012 Jun;62(Pt 6):1252-1258. doi: 10.1099/ijs.0.033001-0. Epub 2011 Jul 15."	Flores GE	Int J Syst Evol Microbiol	2012	2011/07/19			10.1099/ijs.0.033001-0
21748268	Phylogenetic diversity and ecological pattern of ammonia-oxidizing archaea in the surface sediments of the western Pacific	Cao H, Hong Y, Li M, Gu JD.	"Microb Ecol. 2011 Nov;62(4):813-23. doi: 10.1007/s00248-011-9901-0. Epub 2011 Jul 12."	Cao H	Microb Ecol	2011	2011/07/13	PMC3206191		10.1007/s00248-011-9901-0
21710568	Status quo in physiological proteomics of the uncultured Riftia pachyptila endosymbiont	Markert S, Gardebrecht A, Felbeck H, Sievert SM, Klose J, Becher D, Albrecht D, Thürmer A, Daniel R, Kleiner M, Hecker M, Schweder T.	"Proteomics. 2011 Aug;11(15):3106-17. doi: 10.1002/pmic.201100059. Epub 2011 Jun 28."	Markert S	Proteomics	2011	2011/06/29			10.1002/pmic.201100059
21696407	Abundance and phylogenetic identity of archaeoplankton in the permanent oxygen minimum zone of the eastern tropical South Pacific	Belmar L, Molina V, Ulloa O.	"FEMS Microbiol Ecol. 2011 Nov;78(2):314-26. doi: 10.1111/j.1574-6941.2011.01159.x. Epub 2011 Jul 14."	Belmar L	FEMS Microbiol Ecol	2011	2011/06/24			10.1111/j.1574-6941.2011.01159.x
21677858	Complete genome sequence of Oceanithermus profundus type strain (506)	Pati A, Zhang X, Lapidus A, Nolan M, Lucas S, Del Rio TG, Tice H, Cheng JF, Tapia R, Han C, Goodwin L, Pitluck S, Liolios K, Pagani I, Ivanova N, Mavromatis K, Chen A, Palaniappan K, Hauser L, Jeffries CD, Brambilla EM, Röhl A, Mwirichia R, Rohde M, Tindall BJ, Sikorski J, Wirth R, Göker M, Woyke T, Detter JC, Bristow J, Eisen JA, Markowitz V, Hugenholtz P, Kyrpides NC, Klenk HP, Land M.	"Stand Genomic Sci. 2011 Apr 29;4(2):210-20. doi: 10.4056/sigs.1734292."	Pati A	Stand Genomic Sci	2011	2011/06/17	PMC3111992		10.4056/sigs.1734292
21602357	Complete genome sequence of hyperthermophilic Pyrococcus sp. strain NA2, isolated from a deep-sea hydrothermal vent area	Lee HS, Bae SS, Kim MS, Kwon KK, Kang SG, Lee JH.	"J Bacteriol. 2011 Jul;193(14):3666-7. doi: 10.1128/JB.05150-11. Epub 2011 May 20."	Lee HS	J Bacteriol	2011	2011/05/24	PMC3133302		10.1128/JB.05150-11
21455739	Identification and characterization of a novel thermostable gh-57 gene from metagenomic fosmid library of the Juan de Fuca Ridge hydrothemal vent	Wang H, Gong Y, Xie W, Xiao W, Wang J, Zheng Y, Hu J, Liu Z.	"Appl Biochem Biotechnol. 2011 Aug;164(8):1323-38. doi: 10.1007/s12010-011-9215-1. Epub 2011 Apr 1."	Wang H	Appl Biochem Biotechnol	2011	2011/04/02			10.1007/s12010-011-9215-1
21410492	Using CRISPRs as a metagenomic tool to identify microbial hosts of a diffuse flow hydrothermal vent viral assemblage	Anderson RE, Brazelton WJ, Baross JA.	"FEMS Microbiol Ecol. 2011 Jul;77(1):120-33. doi: 10.1111/j.1574-6941.2011.01090.x. Epub 2011 Apr 11."	Anderson RE	FEMS Microbiol Ecol	2011	2011/03/18			10.1111/j.1574-6941.2011.01090.x
21303688	Proteins responsible for lysogeny of deep-sea thermophilic bacteriophage GVE2 at high temperature	Song Q, Ye T, Zhang X.	"Gene. 2011 Jun 15;479(1-2):1-9. doi: 10.1016/j.gene.2011.01.015. Epub 2011 Feb 16."	Song Q	Gene	2011	2011/02/10			10.1016/j.gene.2011.01.015
21304749	Complete genome sequence of Sulfurimonas autotrophica type strain (OK10)	Sikorski J, Munk C, Lapidus A, Ngatchou Djao OD, Lucas S, Glavina Del Rio T, Nolan M, Tice H, Han C, Cheng JF, Tapia R, Goodwin L, Pitluck S, Liolios K, Ivanova N, Mavromatis K, Mikhailova N, Pati A, Sims D, Meincke L, Brettin T, Detter JC, Chen A, Palaniappan K, Land M, Hauser L, Chang YJ, Jeffries CD, Rohde M, Lang E, Spring S, Göker M, Woyke T, Bristow J, Eisen JA, Markowitz V, Hugenholtz P, Kyrpides NC, Klenk HP.	"Stand Genomic Sci. 2010 Oct 27;3(2):194-202. doi: 10.4056/sigs.1173118."	Sikorski J	Stand Genomic Sci	2010	2011/02/10	PMC3035374		10.4056/sigs.1173118
